variable,x,y
bio3,42.08418655395508,0.0
bio3,42.15522515869141,0.0
bio3,42.22626376342773,0.0
bio3,42.29730236816406,0.0
bio3,42.36834097290039,0.0
bio3,42.43937957763672,0.0
bio3,42.510418182373044,0.0
bio3,42.581456787109374,0.0
bio3,42.652495391845704,0.0
bio3,42.723533996582034,0.0
bio3,42.79457260131836,0.0
bio3,42.86561120605469,0.0
bio3,42.93664981079102,0.0
bio3,43.00768841552734,0.0
bio3,43.07872702026367,0.0
bio3,43.149765625,0.0
bio3,43.22080422973633,0.0
bio3,43.291842834472654,0.0
bio3,43.362881439208984,0.0
bio3,43.433920043945314,0.0
bio3,43.504958648681644,0.0
bio3,43.57599725341797,0.0
bio3,43.6470358581543,0.0
bio3,43.71807446289063,0.0
bio3,43.78911306762695,0.0
bio3,43.86015167236328,0.0
bio3,43.93119027709961,0.0
bio3,44.00222888183594,0.0
bio3,44.07326748657226,0.0
bio3,44.14430609130859,0.0
bio3,44.21534469604492,0.0
bio3,44.28638330078125,0.0
bio3,44.357421905517576,0.0
bio3,44.428460510253906,0.0
bio3,44.499499114990236,0.0
bio3,44.57053771972656,0.0
bio3,44.64157632446289,0.0
bio3,44.71261492919922,0.0
bio3,44.78365353393555,0.0
bio3,44.85469213867187,0.0
bio3,44.9257307434082,0.0
bio3,44.99676934814453,0.0
bio3,45.06780795288086,0.9963660836219788
bio3,45.138846557617185,0.9961912631988525
bio3,45.209885162353515,0.9960095882415771
bio3,45.280923767089845,0.9958208203315735
bio3,45.351962371826176,0.995624840259552
bio3,45.4230009765625,0.9954214096069336
bio3,45.49403958129883,0.9952102899551392
bio3,45.56507818603516,0.9949913024902344
bio3,45.63611679077148,0.9947642683982849
bio3,45.70715539550781,0.9945289492607117
bio3,45.77819400024414,0.9942851066589355
bio3,45.84923260498047,0.9940325617790222
bio3,45.920271209716795,0.9937711358070374
bio3,45.991309814453125,0.9935005307197571
bio3,46.062348419189455,0.9932205080986023
bio3,46.13338702392578,0.9929309487342834
bio3,46.20442562866211,0.9926315546035767
bio3,46.27546423339844,0.9923221468925476
bio3,46.34650283813477,0.9920024275779724
bio3,46.41754144287109,0.9916722178459167
bio3,46.48858004760742,0.9913312792778015
bio3,46.55961865234375,0.9909793734550476
bio3,46.63065725708008,0.9905803203582764
bio3,46.701695861816404,0.9898821711540222
bio3,46.772734466552734,0.9891441464424133
bio3,46.843773071289064,0.9883647561073303
bio3,46.914811676025394,0.9875426888465881
bio3,46.98585028076172,0.9866763949394226
bio3,47.05688888549805,0.9857645034790039
bio3,47.12792749023438,0.9848055839538574
bio3,47.1989660949707,0.9837982058525085
bio3,47.27000469970703,0.9827409982681274
bio3,47.34104330444336,0.9816325306892395
bio3,47.41208190917969,0.9804714322090149
bio3,47.48312051391601,0.9792564511299133
bio3,47.55415911865234,0.977986216545105
bio3,47.62519772338867,0.9766592979431152
bio3,47.696236328124996,0.9752746224403381
bio3,47.767274932861326,0.9738307595252991
bio3,47.83831353759766,0.9723266959190369
bio3,47.90935214233399,0.9707611799240112
bio3,47.98039074707031,0.9691330194473267
bio3,48.05142935180664,0.9674412608146667
bio3,48.12246795654297,0.9656847715377808
bio3,48.1935065612793,0.9638625383377075
bio3,48.26454516601562,0.9619736671447754
bio3,48.33558377075195,0.9600172638893127
bio3,48.40662237548828,0.9579923152923584
bio3,48.47766098022461,0.9558982849121094
bio3,48.548699584960936,0.953734278678894
bio3,48.619738189697266,0.9514995813369751
bio3,48.690776794433596,0.9491937160491943
bio3,48.76181539916992,0.9468160271644592
bio3,48.83285400390625,0.9443658590316772
bio3,48.90389260864258,0.9418430328369141
bio3,48.97493121337891,0.9392470717430115
bio3,49.04596981811523,0.9365774393081665
bio3,49.11700842285156,0.9338342547416687
