variable,x,y
bio3,42.08418655395508,0.0
bio3,42.15522515869141,0.0
bio3,42.22626376342773,0.0
bio3,42.29730236816406,0.0
bio3,42.36834097290039,0.0
bio3,42.43937957763672,0.0
bio3,42.510418182373044,0.0
bio3,42.581456787109374,0.0
bio3,42.652495391845704,0.0
bio3,42.723533996582034,0.0
bio3,42.79457260131836,0.0
bio3,42.86561120605469,0.0
bio3,42.93664981079102,0.0
bio3,43.00768841552734,0.0
bio3,43.07872702026367,0.0
bio3,43.149765625,0.0
bio3,43.22080422973633,0.0
bio3,43.291842834472654,0.0
bio3,43.362881439208984,0.0
bio3,43.433920043945314,0.0
bio3,43.504958648681644,0.0
bio3,43.57599725341797,0.0
bio3,43.6470358581543,0.0
bio3,43.71807446289063,0.0
bio3,43.78911306762695,0.0
bio3,43.86015167236328,0.0
bio3,43.93119027709961,0.0
bio3,44.00222888183594,0.0
bio3,44.07326748657226,0.0
bio3,44.14430609130859,0.0
bio3,44.21534469604492,0.0
bio3,44.28638330078125,0.0
bio3,44.357421905517576,0.0
bio3,44.428460510253906,0.0
bio3,44.499499114990236,0.0
bio3,44.57053771972656,0.0
bio3,44.64157632446289,0.0
bio3,44.71261492919922,0.0
bio3,44.78365353393555,0.0
bio3,44.85469213867187,0.0
bio3,44.9257307434082,0.0
bio3,44.99676934814453,0.0
bio3,45.06780795288086,0.4841153025627136
bio3,45.138846557617185,0.486929714679718
bio3,45.209885162353515,0.4897333085536957
bio3,45.280923767089845,0.49252596497535706
bio3,45.351962371826176,0.495307594537735
bio3,45.4230009765625,0.4980776607990265
bio3,45.49403958129883,0.500836193561554
bio3,45.56507818603516,0.5035826563835144
bio3,45.63611679077148,0.5063169598579407
bio3,45.70715539550781,0.5090389847755432
bio3,45.77819400024414,0.5117483139038086
bio3,45.84923260498047,0.5144447684288025
bio3,45.920271209716795,0.5171282887458801
bio3,45.991309814453125,0.5197983980178833
bio3,46.062348419189455,0.5224550366401672
bio3,46.13338702392578,0.5250980257987976
bio3,46.20442562866211,0.5277270078659058
bio3,46.27546423339844,0.5303418040275574
bio3,46.34650283813477,0.5329424142837524
bio3,46.41754144287109,0.5355283617973328
bio3,46.48858004760742,0.5380995869636536
bio3,46.55961865234375,0.5406560301780701
bio3,46.63065725708008,0.5431972146034241
bio3,46.701695861816404,0.5457230806350708
bio3,46.772734466552734,0.5482336282730103
bio3,46.843773071289064,0.550728440284729
bio3,46.914811676025394,0.5532073974609375
bio3,46.98585028076172,0.5556704998016357
bio3,47.05688888549805,0.5581172704696655
bio3,47.12792749023438,0.5605477690696716
bio3,47.1989660949707,0.5629619359970093
bio3,47.27000469970703,0.565359354019165
bio3,47.34104330444336,0.5677399635314941
bio3,47.41208190917969,0.5701038241386414
bio3,47.48312051391601,0.5724504590034485
bio3,47.55415911865234,0.5747799277305603
bio3,47.62519772338867,0.577092170715332
bio3,47.696236328124996,0.5793867707252502
bio3,47.767274932861326,0.581663966178894
bio3,47.83831353759766,0.5839232802391052
bio3,47.90935214233399,0.5861647725105286
bio3,47.98039074707031,0.5883884429931641
bio3,48.05142935180664,0.5905939340591431
bio3,48.12246795654297,0.5927812457084656
bio3,48.1935065612793,0.5949503779411316
bio3,48.26454516601562,0.5971009731292725
bio3,48.33558377075195,0.5992331504821777
bio3,48.40662237548828,0.6013468503952026
bio3,48.47766098022461,0.6034417152404785
bio3,48.548699584960936,0.6055178642272949
bio3,48.619738189697266,0.6075752377510071
bio3,48.690776794433596,0.6096135973930359
bio3,48.76181539916992,0.6116330027580261
bio3,48.83285400390625,0.6136333346366882
bio3,48.90389260864258,0.6156144738197327
bio3,48.97493121337891,0.6175763607025146
bio3,49.04596981811523,0.619519054889679
bio3,49.11700842285156,0.6214423179626465
